svd/update_layer5_v/spectral_gap,attn/layer5/entropy/mean,svd/update_layer0_stacked/sigma_max,logits/layer5/max_p95,svd/total_time_ms,train/step_time_ms,svd/update_layer5_k/condition_number,svd/update_layer11_stacked/condition_number,train/step,svd/update_layer11_stacked/spectral_gap,train/grad_norm,ortho/layer5_v/err,ortho/layer5_v/err_normalized,svd/layer0_q/effective_rank,svd/update_layer5_stacked/spectral_gap,svd/layer5_v/sigma_min,train/lr,svd/update_layer11_k/condition_number,attn/layer11/entropy/mean,svd/update_layer5_q/effective_rank,svd/layer5_k/effective_rank,svd/layer11_q/sigma_min,svd/layer5_v/spectral_gap,_step,weights/layer5_attn_norm,attn/layer0/entropy/mean,ortho/layer5_k/err,svd/layer5_v/condition_number,svd/update_layer0_k/sigma_max,ortho/layer0_v/err_normalized,pe/time_ms,svd/update_layer11_v/sigma_min,svd/update_layer0_k/sigma_min,svd/layer5_q/condition_number,logits/layer0/mean,svd/update_layer0_q/sigma_min,weights/layer0_attn_norm,svd/update_layer11_q/sigma_min,ortho/layer0_k/err,svd/update_layer0_stacked/spectral_gap,svd/layer0_k/condition_number,svd/update_layer5_stacked/sigma_max,attn/layer0/entropy/p95,train/total_time_hours,svd/update_layer11_stacked/effective_rank,train/naninf_flag,logits/layer5/std,svd/update_layer0_k/condition_number,ortho/layer5_q/err_normalized,svd/update_layer5_k/sigma_min,svd/layer5_k/sigma_min,svd/update_layer11_v/spectral_gap,svd/layer11_k/sigma_max,svd/update_layer0_q/condition_number,train/loss,attn/layer5/entropy/p95,svd/update_layer5_k/spectral_gap,svd/update_layer11_stacked/sigma_min,ortho/layer0_q/err_normalized,svd/layer5_q/effective_rank,svd/update_layer0_k/effective_rank,svd/update_layer11_k/effective_rank,logits/layer0/std,train/total_time_seconds,svd/update_layer0_v/sigma_min,svd/update_layer5_v/sigma_min,logits/layer11/max_p95,qkv/layer5/v_norm/mean,logits/layer0/max_p95,svd/layer0_q/sigma_max,qkv/layer11/q_norm/mean,train/lr_0,weights/layer5_mlp_norm,val/loss,svd/update_layer5_k/sigma_max,logits/layer11/mean,ortho/layer11_v/err_normalized,svd/layer0_v/condition_number,svd/update_layer11_v/effective_rank,svd/update_layer0_k/spectral_gap,svd/layer11_q/condition_number,svd/layer11_q/effective_rank,qkv/layer5/k_norm/mean,svd/update_layer0_stacked/sigma_min,svd/layer0_k/spectral_gap,svd/update_layer5_q/spectral_gap,svd/layer0_v/sigma_min,svd/update_layer11_k/spectral_gap,qkv/layer0/q_norm/mean,svd/update_layer5_q/condition_number,svd/update_layer5_v/effective_rank,svd/layer11_k/sigma_min,ortho/layer11_v/err,train/tokens_per_sec,attn/layer11/entropy/p95,svd/layer5_k/sigma_max,ortho/layer5_k/err_normalized,svd/update_layer5_k/effective_rank,svd/layer0_k/effective_rank,svd/layer5_v/sigma_max,logits/layer11/std,ortho/layer11_q/err,ortho/layer11_k/err_normalized,ortho/layer11_q/err_normalized,svd/update_layer0_v/effective_rank,ortho/layer0_k/err_normalized,ortho/layer5_q/err,svd/update_layer11_q/effective_rank,val/step,ortho/layer0_v/err,svd/update_layer11_q/sigma_max,qkv/layer11/v_norm/mean,attn/layer5/entropy/p05,svd/layer0_q/condition_number,_runtime,attn/layer11/maxA/frac>0.95,svd/update_layer5_v/condition_number,svd/update_layer5_stacked/condition_number,svd/update_layer5_v/sigma_max,svd/layer0_k/sigma_min,svd/layer11_v/sigma_min,logits/layer5/mean,svd/layer5_v/effective_rank,svd/layer0_k/sigma_max,svd/layer11_q/sigma_max,svd/update_layer11_q/condition_number,_timestamp,svd/layer5_q/sigma_max,weights/layer11_mlp_norm,svd/layer11_k/condition_number,svd/update_layer5_stacked/sigma_min,svd/layer11_v/sigma_max,svd/update_layer11_stacked/sigma_max,attn/layer0/entropy/p05,weights/layer11_attn_norm,svd/update_layer11_k/sigma_max,svd/update_layer11_v/sigma_max,svd/layer11_v/effective_rank,svd/layer0_q/sigma_min,svd/update_layer0_v/condition_number,qkv/layer5/q_norm/mean,svd/update_layer5_q/sigma_max,svd/layer5_q/sigma_min,svd/update_layer5_stacked/effective_rank,svd/update_layer11_v/condition_number,svd/layer5_k/spectral_gap,svd/layer11_k/effective_rank,svd/update_layer0_stacked/effective_rank,svd/layer11_v/condition_number,svd/update_layer0_v/sigma_max,svd/layer5_q/spectral_gap,svd/layer0_q/spectral_gap,attn/layer5/maxA/frac>0.95,svd/update_layer0_q/effective_rank,pe/ortho_err_after,qkv/layer11/k_norm/mean,svd/update_layer5_q/sigma_min,attn/layer0/maxA/frac>0.95,svd/update_layer0_q/sigma_max,pe/ortho_err_before,svd/layer0_v/spectral_gap,qkv/layer0/k_norm/mean,svd/update_layer11_q/spectral_gap,svd/layer5_k/condition_number,svd/layer11_k/spectral_gap,ortho/layer11_k/err,ortho/layer0_q/err,svd/layer0_v/effective_rank,svd/update_layer0_v/spectral_gap,svd/layer0_v/sigma_max,svd/layer11_q/spectral_gap,svd/layer11_v/spectral_gap,attn/layer11/entropy/p05,weights/layer0_mlp_norm,svd/update_layer0_stacked/condition_number,qkv/layer0/v_norm/mean,svd/update_layer11_k/sigma_min,svd/update_layer0_q/spectral_gap,run_id
,,,,,5715.2204513549805,,,4480.0,,0.23840945959091187,,,,,,0.005544554455445545,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.814402103424072,,,,,,,,,,,,,,,,,0.005544554455445545,,,,,,,,,,,,,,,,,,,,,,91735.39401716347,,,,,,,,,,,,,,,,,,,,,1641.976897697,,,,,,,,,,,,1763300456.1531887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l2kglsmq
,4.573031425476074,,3.4172708988189697,,,,,,,,,,,,,,,5.907449722290039,,,,,60,42.89387893676758,4.402590751647949,,,,,0.5476713180541992,,,,-0.6240741610527039,,46.39291763305664,,,,,,6.235204219818115,,,,2.003998279571533,,,,,,,,,6.284108638763428,,,,,,,1.9090800285339355,,,,0.43250834941864014,1.0881242752075195,2.3934707641601562,,0.5664247274398804,,64.87093353271484,,,0.009512878023087978,,,,,,,0.7586922645568848,,,,,,0.9901387691497803,,,,,,6.853046417236328,,,,,,0.26119351387023926,,,,,,,,,,,0.9278577566146851,1.8976458311080933,,1642.855412829,0.0009765625,,,,,,0.11482728272676468,,,,,1763300457.0315545,,55.191410064697266,,,,,1.5505695343017578,34.17351531982422,,,,,,0.7806055545806885,,,,,,,,,,,,0.00556182861328125,,6.003125,0.5762512683868408,,0.00140380859375,,27.75,,0.8727973699569702,,,,,,,,,,,3.9162838459014893,70.53214263916016,,0.9843305349349976,,,l2kglsmq
,,,,,5708.788156509399,,,4640.0,,0.17565162479877472,,,,,,0.004554455445544554,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.729526996612549,,,,,,,,,,,,,,,,,0.004554455445544554,,,,,,,,,,,,,,,,,,,,,,91838.75555133095,,,,,,,,,,,,,,,,,,,,,1699.923385747,,,,,,,,,,,,1763300514.0996644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l2kglsmq
,4.569344997406006,,3.5017499923706055,,,,,,,,,,,,,,,5.901378154754639,,,,,62,43.21991729736328,4.410837650299072,,,,,0.5499839782714844,,,,-0.6284382343292236,,46.4688720703125,,,,,,6.249971866607666,,,,1.966469645500183,,,,,,,,,6.261112213134766,,,,,,,1.900017499923706,,,,0.47588199377059937,1.0943329334259033,2.367600202560425,,0.5688989162445068,,65.3239974975586,,,0.01250427681952715,,,,,,,0.7654527425765991,,,,,,0.9907557368278503,,,,,,6.847766399383545,,,,,,0.2845005393028259,,,,,,,,,,,0.9293035864830017,1.9139516353607178,,1700.801612042,0.0009765625,,,,,,0.2237836718559265,,,,,1763300514.9776778,,55.63534164428711,,,,,1.5297698974609375,34.26449966430664,,,,,,0.7876774072647095,,,,,,,,,,,,0.0063374838791787624,,5.725,0.5784667730331421,,0.00136566162109375,,27.75,,0.8733000755310059,,,,,,,,,,,3.9085795879364014,70.8567886352539,,0.9871534109115601,,,l2kglsmq
,,,,,5707.341432571411,,,4800.0,,0.1703534722328186,,,,,,0.0035643564356435654,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.6625657081604,,,,,,,,,,,,,,,,,0.0035643564356435654,,,,,,,,,,,,,,,,,,,,,,91862.03527406366,,,,,,,,,,,,,,,,,,,,,1757.852533372,,,,,,,,,,,,1763300572.0287924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l2kglsmq
,4.569695949554443,,3.65248966217041,,,,,,,,,,,,,,,5.897517681121826,,,,,64,43.47038269042969,4.432265281677246,,,,,2.5574445724487305,,,,-0.6191415190696716,,46.508888244628906,,,,,,6.265816688537598,,,,2.0290110111236572,,,,,,,,,6.268642425537109,,,,,,,1.8870549201965332,,,,0.5246520042419434,1.099149227142334,2.35868239402771,,0.5710395574569702,,65.65838623046875,,,0.030725928023457527,,,,,,,0.7705468535423279,,,,,,0.9910130500793457,,,,,,6.844733238220215,,,,,,0.3014695346355438,,,,,,,,,,,0.9304333925247192,1.8666303157806396,,1758.731156467,0.0009765625,,,,,,0.27076995372772217,,,,,1763300572.9071934,,55.97581481933594,,,,,1.5277414321899414,34.34064865112305,,,,,,0.7930399775505066,,,,,,,,,,,,0.0071004233323037624,,5.25,0.5803790092468262,,0.00133514404296875,,27.75,,0.8732821345329285,,,,,,,,,,,3.9071569442749023,71.09426879882812,,0.9887744188308716,,,l2kglsmq
1.8825074434280396,4.569695949554443,0.052193377166986465,3.668069362640381,1081.4380645751953,,556736.6991272583,10179.912151937559,,5.375741004943848,,77.14593505859375,0.10045043627421062,221.6667938232422,1.358339548110962,0.0007152468897402287,,929667.7325143125,5.897517681121826,24.61766242980957,166.34793090820312,0.0008102158317342401,1.0458805561065674,65,43.47038269042969,4.432265281677246,26.316164016723633,7299.5786070448985,0.03224526718258858,0.05445613463719686,,1.0326230842627737e-10,2.6588516277570307e-08,4696.623505919219,-0.6191415190696716,1.1320968695827105e-07,46.508888244628906,3.9884809344137295e-10,27.334678649902344,1.244290828704834,6537.850189653534,0.006961718667298555,6.265816688537598,,5.893700122833252,,2.0290110111236572,1208207.5619051293,0.03684114416440328,8.084128033658544e-09,0.001200011814944446,5.347804546356201,1.960998296737671,227523.44863223477,,6.268642425537109,1.5232123136520386,5.883911171622458e-07,0.04933984080950419,178.8850860595703,30.211206436157227,20.5047664642334,1.8870549201965332,,7.360885234675152e-08,1.4546063242804053e-09,0.5266504287719727,1.099149227142334,2.358875036239624,2.755185127258301,0.5710395574569702,,65.65838623046875,,0.004556404426693916,0.030725928023457527,0.08809779087702434,4136.012754802451,5.2396674156188965,1.5749115943908691,2202.248414448123,205.15809631347656,0.7705468535423279,1.3103884157317225e-05,1.041041374206543,1.5320284366607666,0.0006812085048295557,1.2342140674591064,0.9910130500793457,783127.6791360254,21.531837463378906,0.00011578676640056074,67.65910339355469,,6.844733238220215,2.8599162101745605,0.03426583856344223,24.496416091918945,234.3553924560547,5.221001625061035,0.3014695346355438,21.443098068237305,0.028086453676223755,0.02792070060968399,22.474393844604492,0.03559202949206034,28.29399871826172,7.1431708335876465,,41.82231140136719,0.0008560766000300646,0.9304333925247192,1.8666303157806396,8815.686655973506,1760.691549055,0.0009765625,3375156.85104787,4671.9910473491345,0.005247040186077356,0.000361733662430197,0.00032289206865243614,0.27076995372772217,116.78993225097656,2.3649611473083496,1.7842967510223389,1716106.7893921398,1763300574.8668191,2.7034084796905518,55.97581481933594,16936.275742653437,1.489996748205158e-06,4.998732089996338,0.005990787874907255,1.5277414321899414,34.34064865112305,0.000214976113056764,0.005932557862251997,98.15786743164062,0.0003125320072285831,611850.2751003822,0.7930399775505066,0.004922844003885984,0.0005756067112088203,35.61890411376953,29186709.076482408,1.2716683149337769,189.1955108642578,39.683467864990234,15481.119009042972,0.04509878158569336,1.0866392850875854,1.0273351669311523,0.0071004233323037624,35.09054183959961,,0.5803790092468262,6.186132051055893e-09,0.00133514404296875,0.025780610740184784,,1.00762140750885,0.8732821345329285,4.982243061065674,2383.239845003505,1.1829047203063965,21.570396423339844,37.89299774169922,213.57864379882812,1.5656707286834717,2.8174874782562256,1.116983413696289,1.0127655267715454,3.9071569442749023,71.09426879882812,3983.01589351677,0.9887744188308716,1.312397274189081e-10,1.2946544885635376,l2kglsmq
,,,,,5696.7613697052,,,4960.0,,0.14733783900737762,,,,,,0.0025742574257425744,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.645043849945068,,,,,,,,,,,,,,,,,0.0025742574257425744,,,,,,,,,,,,,,,,,,,,,,92032.64205309888,,,,,,,,,,,,,,,,,,,,,1817.681180636,,,,,,,,,,,,1763300631.8574004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l2kglsmq
,4.443826675415039,,3.8904292583465576,,,,,,,,,,,,,,,5.894952297210693,,,,,67,43.64980697631836,4.447670936584473,,,,,0.7349014282226562,,,,-0.6118576526641846,,46.52497863769531,,,,,,6.278261184692383,,,,2.132047414779663,,,,,,,,,6.213000297546387,,,,,,,1.8718734979629517,,,,0.5160515308380127,1.102614402770996,2.3340578079223633,,0.5727407336235046,,65.8924560546875,,,0.020016804337501526,,,,,,,0.7741960287094116,,,,,,0.9909811019897461,,,,,,6.842734336853027,,,,,,0.30531787872314453,,,,,,,,,,,0.9312423467636108,1.7314693927764893,,1818.559587857,0.0009765625,,,,,,0.26709672808647156,,,,,1763300632.7356596,,56.2235221862793,,,,,1.5378350019454956,34.39945602416992,,,,,,0.7968008518218994,,,,,,,,,,,,0.0078582763671875,,5.25,0.5819108486175537,,0.0012969970703125,,27.75,,0.8730353116989136,,,,,,,,,,,3.9037206172943115,71.25912475585938,,0.9896101951599121,,,l2kglsmq
,,,,,5697.014570236206,,,5120.0,,0.1347518116235733,,,,,,0.002,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.651955604553223,,,,,,,,,,,,,,,,,0.002,,,,,,,,,,,,,,,,,,,,,,92028.55171533505,,,,,,,,,,,,,,,,,,,,,1875.540506889,,,,,,,,,,,,1763300689.7168427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l2kglsmq
,4.398828506469727,,4.118640899658203,,,,,,,,,,,,,,,5.895229339599609,,,,,69,43.7672233581543,4.458882808685303,,,,,0.735020637512207,,,,-0.6007704138755798,,46.52717590332031,,,,,,6.2817583084106445,,,,2.181941270828247,,,,,,,,,6.187187194824219,,,,,,,1.8707433938980103,,,,0.5319321751594543,1.1049503087997437,2.3404593467712402,,0.5739502906799316,,66.0447998046875,,,0.033456627279520035,,,,,,,0.7765030860900879,,,,,,0.9908304214477539,,,,,,6.84263801574707,,,,,,0.30551937222480774,,,,,,,,,,,0.9317317008972168,1.627903699874878,,1876.418869642,0.0009765625,,,,,,0.3912181854248047,,,,,1763300690.5950062,,56.388328552246094,,,,,1.5425606966018677,34.43917465209961,,,,,,0.7992038726806641,,,,,,,,,,,,0.008425395004451275,,5.11875,0.582973837852478,,0.00128173828125,,27.75,,0.8726932406425476,,,,,,,,,,,3.901235342025757,71.36488342285156,,0.9899492263793945,,,l2kglsmq
,,,,,5698.309898376465,,,5280.0,,0.1711086630821228,,,,,,0.002,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.52067756652832,,,,,,,,,,,,,,,,,0.002,,,,,,,,,,,,,,,,,,,,,,92007.63197336417,,,,,,,,,,,,,,,,,,,,,1933.36416659,,,,,,,,,,,,1763300747.5403547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l2kglsmq
,4.43412971496582,,3.7685015201568604,,,,,,,,,,,,,,,5.888598918914795,,,,,71,43.868896484375,4.461396217346191,,,,,0.5594730377197266,,,,-0.6216614842414856,,46.52037048339844,,,,,,6.285322189331055,,,,2.1110336780548096,,,,,,,,,6.200852394104004,,,,,,,1.866868257522583,,,,0.5514076948165894,1.107018232345581,2.295177459716797,,0.5750774145126343,,66.17418670654297,,,0.023994749411940575,,,,,,,0.7784509658813477,,,,,,0.9905576705932617,,,,,,6.836883544921875,,,,,,0.3274311423301697,,,,,,,,,,,0.9321632385253906,1.6611216068267822,,1934.242312839,0.0009765625,,,,,,0.26063263416290283,,,,,1763300748.418313,,56.53225326538086,,,,,1.5197824239730835,34.47532272338867,,,,,,0.8012505769729614,,,,,,,,,,,,0.00861104391515255,,5.1125,0.5839378237724304,,0.00133514404296875,,27.75,,0.8721920847892761,,,,,,,,,,,3.8963358402252197,71.4540786743164,,0.9900622367858887,,,l2kglsmq
,,,,,,,,5377.0,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.583060264587402,,,,,,,,,,,,,,,,,,,4.574832916259766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5377.0,,,,,,2306.740247922,,,,,,,,,,,,1763301120.9163477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l2kglsmq
,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,0.6407394043604533,,,,,,,,,,,,,,,,,,,,2306.661855697632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2306.740616943,,,,,,,,,,,,1763301120.9169972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l2kglsmq
,,,,,5638.7903690338135,,,160.0,,5.031743049621582,,,,,,0.001,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,7.634253978729248,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,92978.80674536139,,,,,,,,,,,,,,,,,,,,,70.573995475,,,,,,,,,,,,1763315164.4220848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cthlj4ep
,5.930308818817139,,0.5304029583930969,,,,,,,,,,,,,,,5.9333953857421875,,,,,1,26.595020294189453,5.89302921295166,,,,,0.7291555404663086,,,,-0.003991417121142149,,26.58064079284668,,,,,,6.837325096130371,,,,0.3086223006248474,,,,,,,,,6.875105857849121,,,,,,,0.30150631070137024,,,,0.6138688325881958,0.5538742542266846,0.49236685037612915,,0.5532501935958862,,30.663362503051758,,,0.04326017573475838,,,,,,,0.5541993379592896,,,,,,0.5536190271377563,,,,,,6.8783698081970215,,,,,,0.2726300358772278,,,,,,,,,,,0.5544281601905823,3.944610834121704,,71.665299352,0.0009765625,,,,,,-0.004826434422284365,,,,,1763315165.5132391,,30.691591262817383,,,,,3.9039387702941895,26.581480026245117,,,,,,0.5535838603973389,,,,,,,,,,,,0.0009765625,,19.21875,0.5531247854232788,,0.0009765625,,27.75,,0.5539053678512573,,,,,,,,,,,3.948338747024536,30.668315887451172,,0.5531907081604004,,,cthlj4ep
,,,,,5694.673299789429,,,320.0,,3.392008066177368,,,,,,0.001,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,7.411627769470215,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,92066.38772752539,,,,,,,,,,,,,,,,,,,,,128.347002975,,,,,,,,,,,,1763315222.195247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cthlj4ep
,5.929065704345703,,0.44813665747642517,,,,,,,,,,,,,,,5.93280029296875,,,,,3,26.566078186035156,5.8936285972595215,,,,,0.7275581359863281,,,,-0.0038562719710171223,,26.548803329467773,,,,,,6.837883949279785,,,,0.3074663281440735,,,,,,,,,6.873527526855469,,,,,,,0.3002447485923767,,,,0.7761288285255432,0.5531571507453918,0.4886407256126404,,0.5526977777481079,,30.628137588500977,,,0.08100709319114685,,,,,,,0.5536596775054932,,,,,,0.5531172752380371,,,,,,6.877494812011719,,,,,,0.3287225663661957,,,,,,,,,,,0.5537939071655273,3.944361686706543,,129.225121763,0.0009765625,,,,,,-0.05177583172917366,,,,,1763315223.073352,,30.66050910949707,,,,,3.9041013717651367,26.553800582885742,,,,,,0.5530323386192322,,,,,,,,,,,,0.0009765625,,20.583333333333332,0.5525822639465332,,0.0009765625,,27.75,,0.55348801612854,,,,,,,,,,,3.9481935501098633,30.62496566772461,,0.5521201491355896,,,cthlj4ep
,,,,,5698.327302932739,,,480.0,,12.72092342376709,,,,,,0.001,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,6.848095417022705,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,92007.35095194803,,,,,,,,,,,,,,,,,,,,,186.212347051,,,,,,,,,,,,1763315280.0606248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cthlj4ep
,5.914755821228027,,0.49214428663253784,,,,,,,,,,,,,,,5.913703918457031,,,,,5,26.537939071655273,5.89331579208374,,,,,0.5499601364135742,,,,-0.008202029392123222,,26.520246505737305,,,,,,6.837526321411133,,,,0.318551629781723,,,,,,,,,6.857603073120117,,,,,,,0.2993603050708771,,,,0.5047428607940674,0.552497148513794,0.483805775642395,,0.5521497130393982,,30.599029541015625,,,0.022852718830108643,,,,,,,0.553112268447876,,,,,,0.5526450872421265,,,,,,6.856297016143799,,,,,,0.3032528758049011,,,,,,,,,,,0.5531798601150513,3.932515859603882,,187.090215718,0.0009765625,,,,,,-0.027637945488095284,,,,,1763315280.938379,,30.63292694091797,,,,,3.905421018600464,26.526500701904297,,,,,,0.5524815917015076,,,,,,,,,,,,0.0009765625,,21.075,0.552038848400116,,0.0009765625,,27.75,,0.5531427264213562,,,,,,,,,,,3.9309513568878174,30.580286026000977,,0.5511524677276611,,,cthlj4ep
,,,,,5698.941469192505,,,640.0,,8.475915908813477,,,,,,0.001,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,6.532233715057373,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,91997.43545958676,,,,,,,,,,,,,,,,,,,,,244.090895258,,,,,,,,,,,,1763315337.9393456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cthlj4ep
,5.907244682312012,,0.502744734287262,,,,,,,,,,,,,,,5.906023979187012,,,,,7,26.50899314880371,5.893435478210449,,,,,0.5593776702880859,,,,-0.008373924531042576,,26.48900032043457,,,,,,6.838037014007568,,,,0.3216707110404968,,,,,,,,,6.850586414337158,,,,,,,0.29873886704444885,,,,0.48908379673957825,0.5517802238464355,0.4837026000022888,,0.551608681678772,,30.570159912109375,,,-0.0092303566634655,,,,,,,0.5525652170181274,,,,,,0.5521581768989563,,,,,,6.850371360778809,,,,,,0.30837106704711914,,,,,,,,,,,0.5525197386741638,3.9218790531158447,,244.969472206,0.0009765625,,,,,,-0.03030257672071457,,,,,1763315338.8175058,,30.605159759521484,,,,,3.9045207500457764,26.498565673828125,,,,,,0.55193692445755,,,,,,,,,,,,0.0009765625,,19.0875,0.5514945983886719,,0.0009765625,,27.75,,0.5527983903884888,,,,,,,,,,,3.9184317588806152,30.54734230041504,,0.550029456615448,,,cthlj4ep
,,,,,5697.516918182373,,,800.0,,4.553718566894531,,,,,,0.001,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,6.388668537139893,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,92020.43759218162,,,,,,,,,,,,,,,,,,,,,301.934797354,,,,,,,,,,,,1763315395.7833512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cthlj4ep
,5.904438018798828,,0.5311413407325745,,,,,,,,,,,,,,,5.905686855316162,,,,,9,26.479448318481445,5.893380641937256,,,,,2.5232791900634766,,,,-0.005767117720097303,,26.45462989807129,,,,,,6.838009357452393,,,,0.3176063597202301,,,,,,,,,6.848198890686035,,,,,,,0.2974871098995209,,,,0.524533212184906,0.5510187149047852,0.48328980803489685,,0.5510771870613098,,30.54313850402832,,,0.0054854643531143665,,,,,,,0.5520198345184326,,,,,,0.5516291260719299,,,,,,6.850074291229248,,,,,,0.3144213855266571,,,,,,,,,,,0.5518677234649658,3.9184844493865967,,302.813182542,0.0009765625,,,,,,0.006684006191790104,,,,,1763315396.6614306,,30.579578399658203,,,,,3.9051477909088135,26.470991134643555,,,,,,0.5513981580734253,,,,,,,,,,,,0.0009765625,,16.19375,0.5509557723999023,,0.0009765625,,27.75,,0.5523979067802429,,,,,,,,,,,3.916938066482544,30.522743225097656,,0.548808753490448,,,cthlj4ep
