val/step,val/loss,svd/weights/layer11/k,train/step_time_ms,svd/weights/layer0/stacked,logits/layer0/std,train/lr_0,logits/layer0/max_p95,svd_log/weights/layer5/v,ortho/layer0_q/err,svd_log/weights/layer11/stacked,_timestamp,ortho/layer5_q/err,qkv/layer11/k_norm/mean,svd_log/weights/layer0/stacked,ortho/layer11_k/err,ortho/layer0_q/err_normalized,svd/weights/layer5/stacked,train/loss,ortho/layer11_v/err,svd/weights/layer5/q,logits/layer5/max_p95,svd/weights/layer11/q,svd/weights/layer5/v,train/step,svd/weights/layer11/stacked,train/naninf_flag,ortho/layer11_q/err,svd_log/weights/layer11/k,weights/layer5_attn_norm,svd/weights/layer11/v,attn/layer11/maxA/frac>0.95,attn/layer5/entropy/mean,attn/layer0/entropy/mean,attn/layer0/entropy/p95,attn/layer11/entropy/mean,attn/layer5/entropy/p05,svd_log/weights/layer0/v,qkv/layer0/k_norm/mean,ortho/layer5_v/err_normalized,svd_log/weights/layer5/q,weights/layer11_attn_norm,ortho/layer0_k/err_normalized,svd/weights/layer0/k,logits/layer5/std,svd_log/weights/layer5/k,attn/layer11/entropy/p95,qkv/layer5/v_norm/mean,ortho/layer11_k/err_normalized,ortho/layer0_v/err,ortho/layer0_v/err_normalized,svd/total_time_ms,weights/layer0_mlp_norm,weights/layer5_mlp_norm,attn/layer0/entropy/p05,svd_log/weights/layer0/q,logits/layer11/max_p95,logits/layer0/mean,logits/layer5/mean,train/total_time_hours,ortho/layer5_q/err_normalized,train/grad_norm,qkv/layer11/v_norm/mean,train/lr,qkv/layer0/v_norm/mean,train/total_time_seconds,svd/weights/layer0/q,ortho/layer5_v/err,logits/layer11/std,attn/layer11/entropy/p05,svd_log/weights/layer11/q,attn/layer0/maxA/frac>0.95,_runtime,svd/weights/layer0/v,svd_log/weights/layer5/stacked,weights/layer0_attn_norm,train/tokens_per_sec,svd_log/weights/layer0/k,svd/weights/layer5/k,weights/layer11_mlp_norm,ortho/layer5_k/err_normalized,ortho/layer11_q/err_normalized,val/ppl,svd_log/weights/layer11/v,qkv/layer5/k_norm/mean,qkv/layer5/q_norm/mean,logits/layer11/mean,ortho/layer0_k/err,ortho/layer5_k/err,qkv/layer11/q_norm/mean,ortho/layer11_v/err_normalized,_step,attn/layer5/entropy/p95,qkv/layer0/q_norm/mean,attn/layer5/maxA/frac>0.95,run_id
,,,5666.564702987671,,,0.00045148514851485146,,,,,1764080761.9977088,,,,,,,5.948467254638672,,,,,,6240.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24454833567142487,,0.00045148514851485146,,,,,,,,,2563.101360498,,,,92523.07658704955,,,,,,,,,,,,,,,53,,,,zbpv1zjb
,,,5658.225536346436,,,0.0004118811881188119,,,,,1764080818.6122806,,,,,,,5.885733127593994,,,,,,6400.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22805413603782654,,0.0004118811881188119,,,,,,,,,2619.71582303,,,,92659.43830484658,,,,,,,,,,,,,,,54,,,,zbpv1zjb
,,,,,11.514302253723145,,17.25143051147461,,,,1764080819.4903796,,0.7580693960189819,,,,,,,,222.1268310546875,,,,,,,,34.55559158325195,,0.42157745361328125,0.8738402128219604,2.6521387100219727,5.3492913246154785,0.6472086310386658,5.847193285113406e-10,,0.669113278388977,,,35.3863525390625,,,140.02284240722656,,2.1130433082580566,0.6182145476341248,,,,,40.0589485168457,35.00709915161133,0.17473646998405457,,80.54588317871094,0.4082016348838806,-2.0581552982330322,,,,0.6035134792327881,,0.7244049906730652,,,,58.60836410522461,2.5332136562028484e-12,,0.05878448486328125,2620.593976088,,,34.420597076416016,,,,39.555015563964844,,,,,0.7456538677215576,0.7699689865112305,-13.866575241088867,,,0.8191286325454712,,55,2.6007494926452637,0.7384699583053589,0.33686065673828125,zbpv1zjb
,,"{'_type': 'histogram', 'values': [110, 105, 104, 99, 92, 83, 68, 52, 21, 7, 5, 5, 2, 2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': 8.585306204622611e-05, 'size': 0.1273127194723429, 'count': 64}}",,"{'values': [78, 109, 115, 114, 102, 88, 68, 36, 13, 7, 5, 4, 3, 3, 3, 2, 2, 3, 2, 2, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': 0.4299711585044861, 'size': 0.141457655467093, 'count': 64}, '_type': 'histogram'}",11.514302253723145,,17.23582649230957,"{'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 2, 1, 0, 2, 2, 2, 3, 2, 5, 4, 4, 6, 7, 8, 10, 12, 12, 16, 19, 22, 25, 31, 34, 41, 47, 55, 61, 72, 75, 78, 70, 24, 3, 2, 1, 1, 1, 0, 0, 2], 'packedBins': {'min': -3.921886682510376, 'size': 0.07141386438161135, 'count': 64}, '_type': 'histogram'}",42.82670974731445,"{'_type': 'histogram', 'values': [7, 10, 13, 15, 19, 20, 24, 24, 26, 30, 31, 33, 34, 36, 36, 40, 41, 39, 41, 42, 40, 36, 34, 26, 17, 9, 5, 5, 4, 2, 3, 2, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], 'packedBins': {'min': -0.3769308030605316, 'size': 0.022339740302413702, 'count': 64}}",1764080820.9026875,82.78804779052734,0.7580693960189819,"{'values': [7, 10, 12, 14, 17, 20, 20, 22, 25, 28, 26, 32, 28, 35, 33, 35, 38, 37, 37, 38, 38, 36, 35, 31, 27, 21, 11, 7, 6, 3, 4, 3, 3, 3, 2, 1, 3, 2, 2, 3, 2, 2, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': -0.366560697555542, 'size': 0.020992474630475044, 'count': 64}, '_type': 'histogram'}",78.60176086425781,0.05576394498348236,"{'_type': 'histogram', 'values': [99, 141, 144, 134, 112, 78, 25, 9, 5, 3, 3, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': 0.4180872142314911, 'size': 0.1723707583732903, 'count': 64}}",,27.852293014526367,"{'_type': 'histogram', 'values': [104, 99, 98, 95, 88, 79, 73, 60, 38, 11, 4, 4, 1, 2, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': 0.0006761588738299906, 'size': 0.11863932752658002, 'count': 64}}",221.71240234375,"{'_type': 'histogram', 'values': [121, 120, 115, 108, 98, 83, 63, 27, 5, 3, 4, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': 0.00019255279039498419, 'size': 0.14255529781826226, 'count': 64}}","{'_type': 'histogram', 'values': [61, 61, 61, 58, 57, 57, 56, 53, 51, 49, 45, 41, 37, 32, 24, 11, 4, 1, 1, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1], 'packedBins': {'min': 0.00011970534251304343, 'size': 0.06956791102663828, 'count': 64}}",,"{'packedBins': {'min': 0.41982588171958923, 'size': 0.16989467525854707, 'count': 64}, '_type': 'histogram', 'values': [97, 139, 141, 131, 111, 77, 28, 9, 6, 5, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}",,101.03430938720703,"{'_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 2, 1, 2, 2, 3, 2, 4, 5, 5, 5, 8, 10, 11, 13, 15, 18, 21, 27, 31, 37, 44, 51, 60, 68, 76, 81, 80, 44, 12, 8, 4, 2, 2, 2, 2, 1, 1, 0, 1], 'packedBins': {'count': 64, 'min': -4.066244125366211, 'size': 0.07777031976729631}}",34.55559158325195,"{'_type': 'histogram', 'values': [56, 55, 55, 55, 53, 51, 53, 50, 48, 45, 45, 41, 39, 34, 29, 24, 18, 5, 2, 2, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'size': 0.06356359507299203, 'count': 64, 'min': 8.377351332455873e-05}}",0.42157745361328125,0.8738402128219604,2.6521387100219727,5.3492913246154785,0.6472086310386658,5.847193285113406e-10,"{'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 2, 1, 3, 1, 3, 4, 3, 4, 6, 8, 7, 9, 11, 13, 16, 19, 22, 27, 32, 36, 45, 51, 61, 68, 79, 82, 80, 48, 7, 3, 1, 2, 3, 1, 1, 1, 1, 0, 1], 'packedBins': {'count': 64, 'min': -4.041550159454346, 'size': 0.07731538265943527}, '_type': 'histogram'}",0.669113278388977,0.04366004467010498,"{'packedBins': {'size': 0.06328748073428869, 'count': 64, 'min': -3.1699514389038086}, '_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 2, 3, 1, 2, 2, 2, 4, 5, 5, 5, 6, 6, 9, 10, 10, 15, 14, 16, 21, 21, 28, 31, 33, 41, 46, 49, 56, 61, 67, 67, 64, 31, 8, 4, 2, 2, 2, 1, 1, 1, 0, 2, 1, 1, 1]}",35.3863525390625,0.046287745237350464,"{'_type': 'histogram', 'values': [60, 58, 59, 59, 56, 54, 55, 52, 47, 47, 46, 39, 36, 31, 23, 15, 8, 4, 4, 0, 2, 3, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': 0.00017337298777420074, 'size': 0.0704096586293872, 'count': 64}}",140.02284240722656,"{'_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 2, 1, 1, 1, 2, 3, 1, 3, 4, 4, 5, 6, 6, 8, 10, 9, 12, 13, 18, 21, 22, 26, 31, 35, 42, 49, 55, 62, 68, 73, 71, 57, 16, 8, 5, 4, 2, 1, 1, 3, 0, 0, 1, 0, 1], 'packedBins': {'min': -3.500061273574829, 'size': 0.06914599891752005, 'count': 64}}",2.1130433082580566,0.6182145476341248,0.10234604279200236,77.9914321899414,0.10155134399731953,535.170316696167,40.0589485168457,35.00709915161133,0.17473646998405457,"{'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 2, 2, 1, 2, 3, 3, 2, 4, 4, 7, 4, 8, 8, 9, 12, 14, 17, 20, 24, 27, 32, 36, 45, 51, 59, 63, 73, 73, 73, 39, 15, 7, 6, 5, 6, 5, 0, 1, 1], 'packedBins': {'min': -3.9632678031921387, 'size': 0.07317204494029284, 'count': 64}, '_type': 'histogram'}",80.47843933105469,0.4082016348838806,-2.0581552982330322,,0.10779693722724915,,0.6035134792327881,,0.7244049906730652,,"{'packedBins': {'min': 0.00010882591595873237, 'size': 0.08195096087092679, 'count': 64}, '_type': 'histogram', 'values': [68, 70, 67, 64, 66, 61, 61, 55, 52, 45, 42, 37, 23, 11, 6, 5, 5, 2, 3, 1, 3, 1, 2, 0, 2, 1, 1, 2, 2, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}",33.530914306640625,58.60836410522461,2.5332136562028484e-12,"{'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 2, 0, 1, 3, 3, 2, 3, 3, 4, 4, 5, 7, 9, 8, 13, 11, 15, 19, 19, 26, 29, 35, 41, 46, 54, 62, 68, 77, 76, 65, 25, 3, 6, 4, 2, 4, 3, 1, 2, 1, 1, 0, 1], 'packedBins': {'min': -3.7154502868652344, 'size': 0.07305660657584667, 'count': 64}, '_type': 'histogram'}",0.05878448486328125,2622.009705372,"{'values': [108, 107, 104, 99, 93, 84, 73, 53, 26, 5, 2, 0, 3, 0, 1, 1, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': 9.087611397262663e-05, 'size': 0.12602290078234546, 'count': 64}, '_type': 'histogram'}","{'packedBins': {'min': -0.3787330985069275, 'size': 0.02246143203228712, 'count': 64}, '_type': 'histogram', 'values': [5, 10, 13, 15, 20, 22, 22, 25, 27, 30, 31, 33, 34, 37, 38, 39, 41, 42, 39, 43, 39, 38, 36, 28, 16, 8, 6, 4, 4, 2, 2, 3, 0, 1, 1, 1, 1, 0, 1, 0, 2, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]}",34.420597076416016,,"{'_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 2, 0, 2, 2, 2, 3, 3, 5, 5, 6, 5, 8, 9, 9, 13, 14, 18, 20, 22, 27, 33, 35, 43, 46, 54, 62, 69, 73, 71, 58, 21, 6, 5, 2, 1, 1, 1, 1, 2], 'packedBins': {'min': -3.761018753051758, 'size': 0.06898199487477541, 'count': 64}}","{'packedBins': {'min': 0.0003161831700708717, 'size': 0.13154864993566662, 'count': 64}, '_type': 'histogram', 'values': [113, 108, 108, 102, 94, 83, 69, 47, 16, 5, 4, 4, 2, 2, 2, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}",39.555015563964844,0.10698044300079346,0.1315550903479258,,"{'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 2, 1, 1, 2, 2, 2, 3, 4, 4, 5, 5, 7, 8, 10, 11, 13, 17, 18, 23, 26, 31, 36, 41, 49, 58, 65, 72, 80, 79, 64, 14, 2, 3, 1, 1, 0, 1, 1], 'packedBins': {'count': 64, 'min': -4.076893329620361, 'size': 0.0732232928276062}, '_type': 'histogram'}",0.7456538677215576,0.7699689865112305,-13.866575241088867,35.548988342285156,82.16098022460938,0.8191286325454712,0.03626600652933121,56,2.6007494926452637,0.7384699583053589,0.33686065673828125,zbpv1zjb
6400.0,5.9080400466918945,,,,,,,,,,1764081155.7115843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2956.814832278,,,,,,,,,,367.9842529296875,,,,,,,,,57,,,,zbpv1zjb
,,,5650.525808334351,,,0.00037227722772277224,,,,,1764081214.036785,,,,,,,5.909609794616699,,,,,,6560.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22062169015407562,,0.00037227722772277224,,,,,,,,,3015.140327458,,,,92785.70132830672,,,,,,,,,,,,,,,58,,,,zbpv1zjb
,,,5666.308403015137,,,0.00033267326732673265,,,,,1764081270.648567,,,,,,,5.859745502471924,,,,,,6720.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25276482105255127,,0.00033267326732673265,,,,,,,,,3071.752093472,,,,92527.26161551985,,,,,,,,,,,,,,,59,,,,zbpv1zjb
,,,5664.903163909912,,,0.000293069306930693,,,,,1764081327.3011994,,,,,,,5.890475749969482,,,,,,6880.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23033493757247925,,0.000293069306930693,,,,,,,,,3128.404726935,,,,92550.2139807341,,,,,,,,,,,,,,,60,,,,zbpv1zjb
,,,5669.1575050354,,,0.00025346534653465343,,,,,1764081383.974462,,,,,,,5.852941989898682,,,,,,7040.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1934373676776886,,0.00025346534653465343,,,,,,,,,3185.078258128,,,,92480.76094804604,,,,,,,,,,,,,,,61,,,,zbpv1zjb
,,,5659.455299377441,,,0.0002138613861386139,,,,,1764081440.637931,,,,,,,5.823119163513184,,,,,,7200.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18290211260318756,,0.0002138613861386139,,,,,,,,,3241.741401502,,,,92639.30400822732,,,,,,,,,,,,,,,62,,,,zbpv1zjb
,,,,,11.102295875549316,,16.413005828857422,,,,1764081441.5156448,,0.7606083154678345,,,,,,,,215.79086303710938,,,,,,,,34.59088134765625,,0.4328969419002533,0.9293932318687439,2.794626235961914,5.457653522491455,0.6222614049911499,1.1552684364701804e-09,,0.6663281917572021,,,35.50587844848633,,,135.8047637939453,,2.0630531311035156,0.6186114549636841,,,,,39.785621643066406,35.11778259277344,0.2219778597354889,,73.20233917236328,0.367759644985199,-2.9340412616729736,,,,0.6075995564460754,,0.7231149673461914,,,,54.401424407958984,3.9504086113417713e-10,,0.0521392822265625,3242.619292337,,,34.34300994873047,,,,40.09492492675781,,,,,0.7471625208854675,0.7703372240066528,-13.073552131652832,,,0.8209564089775085,,63,2.681727409362793,0.7375237345695496,0.31953176856040955,zbpv1zjb
